,index,0,1,2,3,4,5,6,7
6014,6014,          0.00,      35170.73,      35170.73,      35170.73,          0.00,          0.00,       9729.27,          0.00
6015,6015,          0.00,    3233547.45,    3233547.45,    3230769.78,       2777.67,    3287800.00,      88552.55,          0.00
6016,6016,          0.00,          0.00,          0.00,          0.00,          0.00,    3287800.00-,          0.00,          0.00
6017,6017,          0.00,     101436.17,     101436.17,      71143.56,      30292.61,          0.00,          0.00,      96836.17
6018,6018,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,      90600.00,          0.00
6019,6019,          0.00,        911.26,        911.26,        911.26,          0.00,          0.00,        588.74,          0.00
6020,6020,          0.00,       1805.30,       1805.30,       1805.30,          0.00,          0.00,        494.70,          0.00
6021,6021,       2188.68,       2505.95,       4694.63,       4694.63,          0.00,          0.00,          0.00,        205.95
6022,6022,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,      55000.00,          0.00
6023,6023,          0.00,       9292.02,       9292.02,       9292.02,          0.00,          0.00,          0.00,       9292.02
6024,6024,          0.00,       4222.60,       4222.60,       4222.60,          0.00,          0.00,          0.00,        122.60
6025,6025,       1500.00,       2412.99,       3912.99,       2562.99,       1350.00,          0.00,        487.01,          0.00
6026,6026,          0.00,        674.31,        674.31,        203.54,        470.77,          0.00,       7925.69,          0.00
6027,6027,          0.00,       1699.12,       1699.12,       1699.12,          0.00,          0.00,      18300.88,          0.00
6028,6028,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,      12700.00,          0.00
6029,6029,          0.00,      18034.32,      18034.32,      18034.32,          0.00,          0.00,       7865.68,          0.00
6030,6030,       9582.99,      40447.71,      50030.70,      50030.70,          0.00,          0.00,          0.00,       2147.71
6031,6031,          0.00,      19597.89,      19597.89,      19597.89,          0.00,          0.00,          0.00,      16497.89
6032,6032,          0.00,      71616.00,      71616.00,      71616.00,          0.00,          0.00,       8384.00,          0.00
6033,6033,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       9000.00,          0.00
6034,6034,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        200.00,          0.00
6035,6035,          0.00,       6776.09,       6776.09,       6776.09,          0.00,          0.00,       2823.91,          0.00
6036,6036,          0.00,     569578.16,     569578.16,     417356.12,     152222.04,          0.00,          0.00,       1178.16
6037,6037,          0.00,      11153.12,      11153.12,      11153.12,          0.00,          0.00,          0.00,       3153.12
6038,6038,          0.00,        376.32,        376.32,        376.32,          0.00,          0.00,        123.68,          0.00
6039,6039,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       1000.00,          0.00
6040,6040,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,      20000.00,          0.00
6041,6041,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       1000.00,          0.00
6042,6042,          0.00,      21147.16,      21147.16,      21147.16,          0.00,          0.00,          0.00,         47.16
6043,6043,        351.02,          0.00,        351.02,        351.02,          0.00,          0.00,        400.00,          0.00
6044,6044,       5504.47,      15872.82,      21377.29,      19914.47,       1462.82,          0.00,        627.18,          0.00
6045,6045,       2066.65,       5805.19,       7871.84,       6893.50,        978.34,          0.00,          0.00,        805.19
6046,6046,       7541.65,      20549.55,      28091.20,      24914.20,       3177.00,          0.00,          0.00,       4449.55
6047,6047,          0.00,        890.09,        890.09,        890.09,          0.00,          0.00,          0.00,        890.09
6048,6048,      39342.82,      48195.85,      87538.67,      85789.71,       1748.96,          0.00,      29004.15,          0.00
6049,6049,        197.60,         33.82,        231.42,        231.42,          0.00,          0.00,       2966.18,          0.00
6050,6050,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
6051,6051,          0.00,       6990.00,       6990.00,       6990.00,          0.00,          0.00,          0.00,       6990.00
6052,6052,          0.00,      15230.28,      15230.28,      15230.28,          0.00,          0.00,          0.00,        530.28
6053,6053,       1743.04,      11847.19,      13590.23,      13590.23,          0.00,          0.00,       1352.81,          0.00
6054,6054,          0.00,     125087.70,     125087.70,     125087.70,          0.00,          0.00,          0.00,       8487.70
6055,6055,       2674.64,      11761.25,      14435.89,      14435.89,          0.00,          0.00,          0.00,       1361.25
6056,6056,        623.40,       4427.56,       5050.96,       4014.62,       1036.34,          0.00,          0.00,       2427.56
6057,6057,      23391.52,      51659.83,      75051.35,      59442.22,      15609.13,          0.00,       2240.17,          0.00
6058,6058,          0.00,       1628.56,       1628.56,       1628.56,          0.00,          0.00,          0.00,         28.56
6059,6059,          0.00,      12480.00,      12480.00,      12000.00,        480.00,          0.00,          0.00,      12180.00
6060,6060,        266.42,       1124.50,       1390.92,       1390.92,          0.00,          0.00,          0.00,         24.50
6061,6061,          0.00,        717.55,        717.55,        717.55,          0.00,          0.00,          0.00,         17.55
6062,6062,          0.00,         26.89,         26.89,         26.89,          0.00,          0.00,          0.00,         26.89
6063,6063,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,    6277600.00,          0.00
6064,6064,    2335522.69,    2533237.00,    4868759.69,    2335522.69,    2533237.00,          0.00,          0.00,     346637.00
6065,6065,          0.00,     173117.09,     173117.09,     173117.09,          0.00,          0.00,          0.00,         17.09
6066,6066,          0.00,    2513364.26,    2513364.26,    2513364.26,          0.00,          0.00,          0.00,      34664.26
6067,6067,        365.54,          0.00,        365.54,          0.00,        365.54,          0.00,          0.00,          0.00
6068,6068,          0.00,        439.42,        439.42,        439.42,          0.00,          0.00,         60.58,          0.00
6069,6069,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       1000.00,          0.00
6070,6070,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       1000.00,          0.00
6071,6071,          0.00,         15.71,         15.71,         15.71,          0.00,          0.00,          0.00,         15.71
6072,6072,          0.00,     209586.35,     209586.35,     209586.35,          0.00,          0.00,          0.00,       4586.35
6073,6073,          0.00,       8757.70,       8757.70,       8757.70,          0.00,          0.00,       8242.30,          0.00
6074,6074,          0.00,      31457.60,      31457.60,      31457.60,          0.00,          0.00,          0.00,      31457.60
6075,6075,          0.00,       1467.48,       1467.48,       1467.48,          0.00,          0.00,          0.00,       1467.48
6076,6076,          0.00,     222571.62,     222571.62,     222571.62,          0.00,          0.00,          0.00,      19671.62
6077,6077,          0.00,       8997.50,       8997.50,       8997.50,          0.00,          0.00,       1402.50,          0.00
6078,6078,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
6079,6079,          0.00,         67.20,         67.20,         67.20,          0.00,          0.00,        932.80,          0.00
6080,6080,          0.00,       6435.26,       6435.26,       6435.26,          0.00,          0.00,        364.74,          0.00
6081,6081,          0.00,       2548.56,       2548.56,       2548.56,          0.00,          0.00,          0.00,        548.56
6082,6082,          0.00,        826.70,        826.70,        826.70,          0.00,          0.00,        673.30,          0.00
6083,6083,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        200.00,          0.00
6084,6084,          0.00,      12132.27,      12132.27,      12132.27,          0.00,          0.00,       2067.73,          0.00
6085,6085,          0.00,      20616.82,      20616.82,      20616.82,          0.00,          0.00,          0.00,        616.82
6086,6086,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
6087,6087,          0.00,      60024.54,      60024.54,      60024.54,          0.00,          0.00,          0.00,      10024.54
6088,6088,          0.00,       9837.66,       9837.66,       9837.66,          0.00,          0.00,          0.00,       1837.66
6089,6089,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
6090,6090,          0.00,       2354.98,       2354.98,       2354.98,          0.00,          0.00,          0.00,        354.98
6091,6091,       7866.98,          0.00,       7866.98,       7397.94,        469.04,          0.00,      21800.00,          0.00
6092,6092,         10.49,         56.48,         66.97,         56.07,         10.90,          0.00,          0.00,         56.48
6093,6093,       5635.72,       6341.22,      11976.94,       9533.28,       2443.66,          0.00,       8958.78,          0.00
6094,6094,       1355.23,       1480.55,       2835.78,       2635.72,        200.06,          0.00,          0.00,         80.55
6095,6095,          0.00,       1389.82,       1389.82,       1389.82,          0.00,          0.00,        110.18,          0.00
6096,6096,        946.61,     485541.21,     486487.82,     485541.21,        946.61,          0.00,      73358.79,          0.00
6097,6097,          0.00,        408.89,        408.89,        408.89,          0.00,          0.00,         91.11,          0.00
6098,6098,          0.00,      26091.61,      26091.61,      13644.97,      12446.64,          0.00,          0.00,      18991.61
6099,6099,      61845.82,     135106.08,     196951.90,     166219.44,      30732.46,          0.00,      26993.92,          0.00
6100,6100,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,      12300.00,          0.00
6101,6101,          0.00,    4907274.00,    4907274.00,    4907274.00,          0.00,          0.00,      71226.00,          0.00
6102,6102,          0.00,   11908000.00,   11908000.00,   11908000.00,          0.00,          0.00,          0.00,          0.00
6103,6103,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       1100.00,          0.00
6104,6104,          0.00,      27480.00,      27480.00,      27480.00,          0.00,          0.00,          0.00,      27480.00
6105,6105,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       1000.00,          0.00
6106,6106,          0.00,    3565337.46,    3565337.46,    3565337.46,          0.00,          0.00,          0.00,      54337.46
6107,6107,          0.00,   22283315.16,   22283315.16,   22283315.16,          0.00,          0.00,          0.00,     859415.16
6108,6108,     183140.52,     915492.29,    1098632.81,    1069440.72,      29192.09,     638500.00,      73007.71,          0.00
6109,6109,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       3000.00,          0.00
6110,6110,          0.00,        475.00,        475.00,        475.00,          0.00,          0.00,          0.00,        475.00
6111,6111,          0.00,       3193.92,       3193.92,       3193.92,          0.00,          0.00,       4806.08,          0.00
6112,6112,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       1000.00,          0.00
6113,6113,          0.00,       4963.15,       4963.15,       4963.15,          0.00,          0.00,      10036.85,          0.00
6114,6114,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        400.00,          0.00
6115,6115,      72917.13,    1703417.24,    1776334.37,      72917.13,    1703417.24,          0.00,          0.00,    1703417.24
6116,6116,       7188.43,       9451.42,      16639.85,       7188.43,       9451.42,          0.00,          0.00,       9451.42
6117,6117,          0.00,    1724011.87,    1724011.87,    1724011.87,          0.00,          0.00,      41788.13,          0.00
6118,6118,          0.00,    1339284.29,    1339284.29,    1339284.29,          0.00,          0.00,     105715.71,          0.00
6119,6119,        332.80,       4050.36,       4383.16,       2413.54,       1969.62,          0.00,       1949.64,          0.00
6120,6120,          0.00,        591.52,        591.52,        591.52,          0.00,          0.00,          0.00,        591.52
6121,6121,        103.76,       2303.80,       2407.56,       2382.58,         24.98,          0.00,        696.20,          0.00
6122,6122,          0.00,        233.33,        233.33,        233.33,          0.00,          0.00,        266.67,          0.00
6123,6123,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       4000.00,          0.00
6124,6124,       1094.65,       6724.72,       7819.37,       7764.02,         55.35,          0.00,          0.00,       6724.72
6125,6125,          0.00,        798.00,        798.00,        798.00,          0.00,          0.00,          0.00,        798.00
6126,6126,          0.00,        450.00,        450.00,        450.00,          0.00,          0.00,         50.00,          0.00
6127,6127,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
6128,6128,         18.00,       1583.83,       1601.83,       1143.83,        458.00,          0.00,       2116.17,          0.00
6129,6129,          0.00,        424.40,        424.40,        424.40,          0.00,          0.00,          0.00,         24.40
6130,6130,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
6131,6131,          0.00,         10.24,         10.24,         10.24,          0.00,          0.00,        489.76,          0.00
6132,6132,          0.00,         28.51,         28.51,         28.51,          0.00,          0.00,          0.00,         28.51
6133,6133,        756.75,       6563.06,       7319.81,       7319.81,          0.00,          0.00,          0.00,       2563.06
6134,6134,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       3000.00,          0.00
6135,6135,        842.99,       3188.62,       4031.61,       3786.42,        245.19,          0.00,          0.00,        688.62
6136,6136,          0.00,       3264.96,       3264.96,       3264.96,          0.00,          0.00,        535.04,          0.00
6137,6137,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
6138,6138,          0.00,         30.30,         30.30,         30.30,          0.00,          0.00,         69.70,          0.00
6139,6139,          0.00,        252.21,        252.21,        252.21,          0.00,          0.00,         47.79,          0.00
6140,6140,          0.00,         16.20,         16.20,         16.20,          0.00,          0.00,          0.00,         16.20
6141,6141,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       6000.00,          0.00
6142,6142,         20.24,      17301.29,      17321.53,      17085.77,        235.76,          0.00,          0.00,      12301.29
6143,6143,          0.00,     980923.23,     980923.23,     980923.23,          0.00,          0.00,      99076.77,          0.00
6144,6144,          0.00,      31028.14,      31028.14,      31028.14,          0.00,          0.00,       1671.86,          0.00
6145,6145,          0.00,     496685.45,     496685.45,     496685.45,          0.00,          0.00,          0.00,      49685.45
6146,6146,          0.00,       7174.53,       7174.53,       7174.53,          0.00,          0.00,          0.00,       1274.53
6147,6147,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       1000.00,          0.00
6148,6148,          0.00,         91.60,         91.60,         91.60,          0.00,          0.00,        208.40,          0.00
6149,6149,          0.00,      10674.87,      10674.87,      10674.87,          0.00,          0.00,       9725.13,          0.00
6150,6150,          0.00,       9950.40,       9950.40,       9950.40,          0.00,          0.00,          0.00,       3950.40
6151,6151,          0.00,      37088.41,      37088.41,      37088.41,          0.00,          0.00,        311.59,          0.00
6152,6152,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       3000.00,          0.00
6153,6153,          0.00,       8981.01,       8981.01,       8981.01,          0.00,          0.00,        418.99,          0.00
6154,6154,          0.00,      68040.37,      68040.37,      68040.37,          0.00,          0.00,          0.00,       3340.37
6155,6155,          0.00,      25906.53,      25906.53,      25906.53,          0.00,          0.00,       4093.47,          0.00
6156,6156,          0.00,     149907.91,     149907.91,     149907.91,          0.00,          0.00,          0.00,      19607.91
6157,6157,          0.00,     131623.84,     131623.84,     131623.84,          0.00,          0.00,          0.00,       4623.84
6158,6158,          0.00,      35429.33,      35429.33,      35429.33,          0.00,          0.00,          0.00,        729.33
6159,6159,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        200.00,          0.00
6160,6160,          0.00,       1960.50,       1960.50,       1960.50,          0.00,          0.00,        139.50,          0.00
6161,6161,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
6162,6162,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        800.00,          0.00
6163,6163,       4575.81,      53638.60,      58214.41,      53691.91,       4522.50,          0.00,          0.00,      53638.60
6164,6164,        245.83,       2827.33,       3073.16,       2818.16,        255.00,          0.00,        172.67,          0.00
6165,6165,        163.33,       1664.51,       1827.84,       1677.00,        150.84,          0.00,          0.00,       1664.51
6166,6166,          0.00,        176.67,        176.67,        176.67,          0.00,          0.00,        223.33,          0.00
6167,6167,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
6168,6168,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
6169,6169,      41671.50,     479521.57,     521193.07,     436142.63,      85050.44,          0.00,          0.00,      31521.57
6170,6170,          0.00,       3965.31,       3965.31,       3174.71,        790.60,          0.00,          0.00,       3465.31
6171,6171,        732.85,      37322.48,      38055.33,      36928.28,       1127.05,          0.00,          0.00,      12322.48
6172,6172,          0.00,      27322.03,      27322.03,      27322.03,          0.00,          0.00,          0.00,       4322.03
6173,6173,       2162.50,      45359.67,      47522.17,      32655.47,      14866.70,          0.00,          0.00,       5359.67
6174,6174,       1375.00,      23390.47,      24765.47,      24765.47,          0.00,          0.00,      26609.53,          0.00
6175,6175,          0.00,       2666.63,       2666.63,       2666.63,          0.00,          0.00,       3333.37,          0.00
6176,6176,       4017.24,       6307.05,      10324.29,       9148.04,       1176.25,          0.00,     173692.95,          0.00
6177,6177,          0.00,       6056.80,       6056.80,       6056.80,          0.00,          0.00,          0.00,       6056.80
6178,6178,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        600.00,          0.00
6179,6179,       3574.35,     103044.95,     106619.30,     100304.10,       6315.20,          0.00,        555.05,          0.00
6180,6180,          0.00,       7183.54,       7183.54,       7183.54,          0.00,          0.00,          0.00,       1183.54
6181,6181,     358840.35,    2536899.31,    2895739.66,    2712474.69,     183264.97,     326000.00,          0.00,      29899.31
6182,6182,        253.21,       5114.55,       5367.76,       5367.76,          0.00,          0.00,          0.00,       5114.55
6183,6183,          0.00,     143527.86,     143527.86,      77921.44,      65606.42,          0.00,      34472.14,          0.00
6184,6184,          0.00,         49.50,         49.50,         49.50,          0.00,          0.00,        750.50,          0.00
6185,6185,       1217.39,      86370.55,      87587.94,      87587.94,          0.00,          0.00,          0.00,      16370.55
6186,6186,          0.00,       3231.26,       3231.26,       3231.26,          0.00,          0.00,          0.00,       1231.26
6187,6187,        648.94,      19321.82,      19970.76,      19955.40,         15.36,          0.00,          0.00,       1321.82
6188,6188,        213.40,       2206.32,       2419.72,       1233.14,       1186.58,          0.00,          0.00,        206.32
6189,6189,          0.00,      69636.41,      69636.41,      66292.55,       3343.86,          0.00,      50363.59,          0.00
6190,6190,          0.00,        660.99,        660.99,        660.99,          0.00,          0.00,          0.00,        660.99
6191,6191,          0.00,       2837.07,       2837.07,       2837.07,          0.00,          0.00,       2162.93,          0.00
6192,6192,      17227.33,     339856.78,     357084.11,     336847.13,      20236.98,      30000.00,        143.22,          0.00
6193,6193,          0.00,     816377.68,     816377.68,     816377.68,          0.00,     316400.00,         22.32,          0.00
6194,6194,         61.08,       1444.66,       1505.74,       1505.74,          0.00,          0.00,       1555.34,          0.00
6195,6195,        694.91,       2779.70,       3474.61,       3474.61,          0.00,          0.00,       4720.30,          0.00
6196,6196,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       1100.00,          0.00
6197,6197,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        500.00,          0.00
6198,6198,       2259.37,       9485.00,      11744.37,      11744.37,          0.00,          0.00,       5515.00,          0.00
6199,6199,          0.00,       1815.29,       1815.29,       1815.29,          0.00,          0.00,        984.71,          0.00
6200,6200,          0.00,       3668.76,       3668.76,       3668.76,          0.00,          0.00,          0.00,       1568.76
6201,6201,          0.00,      39924.30,      39924.30,      34094.13,       5830.17,          0.00,          0.00,       2924.30
6202,6202,          0.00,       1068.26,       1068.26,       1068.26,          0.00,          0.00,          0.00,       1068.26
6203,6203,          0.00,      18602.04,      18602.04,      18602.04,          0.00,          0.00,       3397.96,          0.00
6204,6204,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       2000.00,          0.00
6205,6205,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       2200.00,          0.00
6206,6206,         83.79,       4144.63,       4228.42,       4145.54,         82.88,          0.00,          0.00,        144.63
6207,6207,          0.00,        148.97,        148.97,        119.39,         29.58,          0.00,        351.03,          0.00
6208,6208,          0.00,       1690.59,       1690.59,       1546.47,        144.12,          0.00,          0.00,       1690.59
6209,6209,        100.00,      31794.47,      31894.47,      31894.47,          0.00,          0.00,          0.00,       1794.47
6210,6210,          0.00,        480.40,        480.40,        480.40,          0.00,          0.00,         19.60,          0.00
6211,6211,       7600.62,      17035.53,      24636.15,      24636.15,          0.00,          0.00,          0.00,       9035.53
6212,6212,          0.00,     290878.31,     290878.31,     290878.31,          0.00,          0.00,      85721.69,          0.00
6213,6213,        120.62,        120.62,        241.24,        120.62,        120.62,          0.00,          0.00,        120.62
6214,6214,          0.00,       4348.58,       4348.58,       4348.58,          0.00,          0.00,          0.00,       2148.58
6215,6215,          0.00,     362977.30,     362977.30,     362977.30,          0.00,          0.00,       7022.70,          0.00
6216,6216,          0.00,       5304.60,       5304.60,       5304.60,          0.00,          0.00,      14695.40,          0.00
6217,6217,          0.00,        977.04,        977.04,        977.04,          0.00,          0.00,          0.00,        977.04
6218,6218,          0.00,        700.00,        700.00,        700.00,          0.00,          0.00,      14300.00,          0.00
6219,6219,      10365.85,      46401.51,      56767.36,      47229.88,       9537.48,          0.00,          0.00,      27901.51
6220,6220,          0.00,    2229586.28,    2229586.28,    2229586.28,          0.00,     507100.00,     177513.72,          0.00
6221,6221,          0.00,         29.00,         29.00,         29.00,          0.00,          0.00,          0.00,         29.00
6222,6222,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       1200.00,          0.00
6223,6223,      55427.41,      69266.30,     124693.71,     114332.97,      10360.74,          0.00,      96633.70,          0.00
6224,6224,        226.32,        328.50,        554.82,        472.68,         82.14,          0.00,        471.50,          0.00
6225,6225,          0.00,      34600.83,      34600.83,      34600.83,          0.00,          0.00,        499.17,          0.00
6226,6226,          0.00,      18547.90,      18547.90,      18547.90,          0.00,          0.00,       3452.10,          0.00
6227,6227,          0.00,         49.00,         49.00,         49.00,          0.00,          0.00,         51.00,          0.00
6228,6228,          0.00,       2691.67,       2691.67,       2691.67,          0.00,          0.00,          0.00,       1991.67
6229,6229,          0.00,     129884.80,     129884.80,     129884.80,          0.00,          0.00,       4115.20,          0.00
6230,6230,          0.00,        727.10,        727.10,        727.10,          0.00,          0.00,          0.00,        227.10
6231,6231,          0.00,     568391.40,     568391.40,     568391.40,          0.00,          0.00,          0.00,      13391.40
6232,6232,          0.00,     805874.06,     805874.06,     805874.06,          0.00,          0.00,          0.00,      15874.06
6233,6233,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       1000.00,          0.00
6234,6234,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        100.00,          0.00
6235,6235,          0.00,     150233.76,     150233.76,     150233.76,          0.00,          0.00,          0.00,     150233.76
6236,6236,          0.00,       2345.07,       2345.07,       2345.07,          0.00,          0.00,          0.00,       2345.07
6237,6237,          0.00,      25380.00,      25380.00,      25380.00,          0.00,          0.00,       5620.00,          0.00
6238,6238,          0.00,       8652.00,       8652.00,       8460.00,        192.00,          0.00,          0.00,       8652.00
6239,6239,       1041.48,       4395.87,       5437.35,       5437.35,          0.00,          0.00,          0.00,        195.87
6240,6240,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        500.00,          0.00
6241,6241,          0.00,       8507.18,       8507.18,       8507.18,          0.00,          0.00,      33092.82,          0.00
6242,6242,       3759.32,      60980.49,      64739.81,      64739.81,          0.00,          0.00,      17019.51,          0.00
6243,6243,          0.00,     650794.83,     650794.83,     650794.83,          0.00,      66000.00,      75205.17,          0.00
6244,6244,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       2000.00,          0.00
6245,6245,      18238.85,     244047.24,     262286.09,     236887.94,      25398.15,          0.00,          0.00,      24047.24
6246,6246,          0.00,       1758.00,       1758.00,       1758.00,          0.00,          0.00,       6242.00,          0.00
6247,6247,       6466.99,      14330.04,      20797.03,      20797.03,          0.00,          0.00,      14669.96,          0.00
6248,6248,          0.00,        501.75,        501.75,          0.00,        501.75,          0.00,          0.00,        501.75
6249,6249,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        300.00,          0.00
6250,6250,        125.50,        412.50,        538.00,        538.00,          0.00,          0.00,       5587.50,          0.00
6251,6251,          0.00,       6427.45,       6427.45,       4930.91,       1496.54,          0.00,         72.55,          0.00
6252,6252,          0.00,       4749.96,       4749.96,       4749.96,          0.00,          0.00,        250.04,          0.00
6253,6253,          0.00,      10314.02,      10314.02,      10314.02,          0.00,          0.00,        685.98,          0.00
6254,6254,          0.00,      10408.00,      10408.00,      10408.00,          0.00,          0.00,      19592.00,          0.00
6255,6255,          0.00,       4670.00,       4670.00,       4670.00,          0.00,          0.00,      40330.00,          0.00
6256,6256,          0.00,       3000.00,       3000.00,          0.00,       3000.00,          0.00,          0.00,       3000.00
6257,6257,        215.60,      10934.88,      11150.48,      11150.48,          0.00,          0.00,          0.00,        934.88
6258,6258,        498.58,       7994.98,       8493.56,       8493.56,          0.00,          0.00,          5.02,          0.00
6259,6259,      22680.11,     125883.86,     148563.97,     122814.73,      25749.24,          0.00,          0.00,      30883.86
6260,6260,       1958.86,       6896.18,       8855.04,       6384.62,       2470.42,          0.00,          0.00,       6896.18
6261,6261,       6319.17,      58341.05,      64660.22,      58604.34,       6055.88,          0.00,          0.00,      32841.05
6262,6262,          0.00,       5265.46,       5265.46,       5265.46,          0.00,          0.00,          0.00,       5265.46
6263,6263,          0.00,       1850.00,       1850.00,       1850.00,          0.00,          0.00,      13150.00,          0.00
6264,6264,          0.00,       2151.77,       2151.77,       2151.77,          0.00,          0.00,          0.00,        151.77
6265,6265,          0.00,      57913.14,      57913.14,      57913.14,          0.00,          0.00,          0.00,      47913.14
6266,6266,        384.50,       6120.22,       6504.72,       6504.72,          0.00,          0.00,       8879.78,          0.00
6267,6267,          0.00,      32620.67,      32620.67,      32620.67,          0.00,          0.00,          0.00,         20.67
6268,6268,          0.00,       1743.52,       1743.52,       1743.52,          0.00,          0.00,         56.48,          0.00
6269,6269,          0.00,        605.30,        605.30,        605.30,          0.00,          0.00,          0.00,        605.30
6270,6270,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        200.00,          0.00
6271,6271,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       1100.00,          0.00
6272,6272,      35566.67,      69770.74,     105337.41,      96675.16,       8662.25,          0.00,       9829.26,          0.00
6273,6273,       7169.73,      32048.82,      39218.55,      35042.22,       4176.33,          0.00,          0.00,       1548.82
6274,6274,       3915.39,      12277.68,      16193.07,      12753.53,       3439.54,          0.00,        722.32,          0.00
6275,6275,      45639.77,      95010.47,     140650.24,     123521.39,      17128.85,          0.00,      18389.53,          0.00
6276,6276,          0.00,        137.02,        137.02,        137.02,          0.00,          0.00,          0.00,         37.02
6277,6277,      95629.22,      54369.55,     149998.77,     127343.23,      22655.54,          0.00,      45630.45,          0.00
6278,6278,          0.00,        124.23,        124.23,        124.23,          0.00,          0.00,      18575.77,          0.00
6279,6279,        219.43,        261.53,        480.96,        480.96,          0.00,          0.00,       1638.47,          0.00
6280,6280,        200.29,        386.55,        586.84,        586.84,          0.00,          0.00,         13.45,          0.00
6281,6281,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,        700.00,          0.00
6282,6282,          0.00,         23.00,         23.00,          0.00,         23.00,          0.00,          0.00,         23.00
6283,6283,          0.00,       5605.98,       5605.98,       5605.98,          0.00,          0.00,         94.02,          0.00
6284,6284,      24564.68,      23848.78,      48413.46,      48413.46,          0.00,          0.00,      59851.22,          0.00
6285,6285,      97189.46,     243074.55,     340264.01,     300384.99,      39879.02,          0.00,          0.00,       1574.55
6286,6286,          0.00,     477126.48,     477126.48,     477126.48,          0.00,          0.00,      71873.52,          0.00
6287,6287,     342676.53,     835364.14,    1178040.67,    1172206.95,       5833.72,          0.00,          0.00,      49264.14
6288,6288,          0.00,       2598.77,       2598.77,       2598.77,          0.00,          0.00,          0.00,       2598.77
6289,6289,     150309.71,     334920.25,     485229.96,     435507.84,      49722.12,          0.00,      25779.75,          0.00
6290,6290,       2363.55,      12857.23,      15220.78,      15217.99,          2.79,          0.00,          0.00,       2757.23
6291,6291,          0.00,      25582.88,      25582.88,      25582.88,          0.00,          0.00,          0.00,      11682.88
6292,6292,      27215.83,     115037.72,     142253.55,     111741.32,      30512.23,          0.00,          0.00,      55737.72
6293,6293,      24711.97,      34265.49,      58977.46,      54274.04,       4703.42,          0.00,      33434.51,          0.00
6294,6294,        981.98,      30057.20,      31039.18,      31039.18,          0.00,          0.00,          0.00,      27657.20
6295,6295,          0.00,      64206.36,      64206.36,      64206.36,          0.00,          0.00,          0.00,      64206.36
6296,6296,          0.00,          0.00,          0.00,          0.00,          0.00,          0.00,       8200.00,          0.00
6297,6297,          0.00,      88000.00,      88000.00,      88000.00,          0.00,          0.00,          0.00,      88000.00
